Wl Flux
0.20418582647518893 0.0
0.2103886895658201 0.0
0.21677995326702154 0.0
0.22336564377147272 0.0
0.23015106986382258 0.0
0.23714238700676998 0.0
0.24434682537430014 0.0
0.25176948170327396 0.0
0.2594177338917526 0.0
0.2672988001627713 0.0
0.2754187648627889 0.0
0.2837856848724942 0.0
0.2924064158305358 0.0
0.301289129840676 0.0
0.3104426174978759 0.0
0.3198730186851192 0.0
0.3295900502923902 0.0
0.3396030494016446 0.0
0.3499193810626272 0.0
0.36054942968019615 0.0
0.3715029640391513 0.0
0.38278881397585274 0.0
0.3944161886370941 0.0
0.40639836353338754 0.0
0.4187442505254205 0.0
0.43146501259495124 0.0
0.44457255998307843 0.0
0.45807736803391846 0.0
0.4719927955699106 0.0
0.4863333158377131 0.0
0.5011064280927325 0.0
0.5163278659136012 0.0
0.5320149052175397 0.0
0.5481767189723736 0.0
0.5648291136770788 0.0
0.5819892006226386 0.0
0.5996677133434115 0.0
0.617883572606091 0.0
0.6366531016745951 0.0
0.6559936727406273 0.0
0.6759238755588385 0.0
0.6964583894827503 0.0
0.717612217528637 0.0
0.739412741233439 0.0
0.7618780102927187 0.0
0.7850201155656475 0.0
0.8088719503554221 0.0
0.8334403871946761 0.0
0.8587623221732428 0.0
0.8848455620675773 0.0
0.9117292973046484 0.0
0.9394263555587897 0.0
0.9679646095932287 0.0
0.9973700029013922 0.0
1.012808158052816 0.0
1.0133870799884288 0.0
1.0139666641270202 0.0
1.0145469116054369 0.0
1.0151266927383622 0.0
1.015707136902962 0.0
1.016288245237241 0.0
1.0168688841721978 0.0
1.0174501869627182 0.0
1.0180321547479516 0.0
1.0186136500627812 0.0
1.019195810052203 0.0
1.0197786358564973 0.0
1.0203621286185536 0.0
1.0209451456587424 0.0
1.021528829331274 0.0
1.022113180780162 0.0
1.0226982011520387 0.0
1.0232827425271325 0.0
1.0238679524944438 0.0
1.024452680503684 0.0
1.0250380767674925 0.0
1.0256241424320933 0.0
1.0262108786463335 0.0
1.02679828656169 0.0
1.0273852090312545 0.0
1.027972802859561 0.0
1.028559908247869 0.0
1.0291476846455903 0.0
1.0297361332037387 0.0
1.0303252550759627 0.0
1.0309138851472157 0.0
1.031503188177655 0.0
1.0320931653219956 0.0
1.032683817737595 0.0
1.0332739749670776 0.0
1.0338648071073144 0.0
1.034456315316722 0.0
1.0350473251139696 0.0
1.035639010613513 0.0
1.0362313729748125 0.0
1.0368232336798429 0.0
1.0374169519022256 0.0
1.0380101680957412 0.0
1.038602879370359 0.0
1.039197453002828 0.0
1.0397915213373379 0.0
1.0403850814720903 0.0
1.0409805088125161 0.0
1.0415754275676168 0.0
1.042171026701855 0.0
1.042767307383072 0.0
1.0433630761728556 0.0
1.0439595261181642 0.0
1.0445566583878365 0.0
1.0451532754415251 0.0
1.0457517745038898 0.0
1.0463497579528729 0.0
1.0469472228423984 0.0
1.0475465746309545 0.0
1.0481454074560017 0.0
1.0487449253214536 0.0
1.0493439210596245 0.0
1.049943601427453 0.0
1.0505439675993689 0.0
1.0511450207524904 0.0
1.0517455481853935 0.0
1.0523467621826448 0.0
1.0529486639223091 0.0
1.0535512545851484 0.0
1.0541533159091345 0.0
1.0547560657332689 0.0
1.0553595052392508 0.0
1.0559624119768696 0.0
1.056566007966463 0.0
1.057170294390652 0.0
1.0577752724347644 0.0
1.058379714043539 0.0
1.0589848468360799 0.0
1.0595906719986268 0.0
1.0601959572542978 0.0
1.0608019344368746 0.0
1.061408604733491 0.0
1.0620159693339988 0.0
1.062622790311761 0.0
1.063230305143914 0.0
1.0638385150211946 0.0
1.0644461777617145 0.0
1.0650545350908187 0.0
1.0656635882001118 0.0
1.0662733382839258 0.0
1.0668825374656554 0.0
1.0674924331588456 0.0
1.0681030265586862 0.0
1.0687143188631028 0.0
1.0693250564732881 0.0
1.0699364925184103 0.0
1.0705473705274748 0.0
1.0711602056012137 0.0
1.0717724821620582 0.0
1.072400603182031 0.0
1.0730446231619222 0.0
1.0736894171267666 0.0
1.0743337198908238 0.0
1.0749787963894541 0.0
1.0756233783926976 0.0
1.0762700050206273 0.0
1.076916136895981 0.0
1.0775630450397138 0.0
1.0782094551146872 0.0
1.0788566411939893 0.0
1.0795046046758288 0.0
1.0801533469617766 0.0
1.0808015875784744 0.0
1.0814506067295113 0.0
1.0821004058182544 0.0
1.0827496997478858 0.0
1.0833997733384793 0.0
1.0840506279951831 0.0
1.0847009739818463 0.0
1.085352100750847 0.0
1.0860040097090993 0.0
1.0866554064652134 0.0
1.0873088824772816 0.0
1.0879618459975273 0.0
1.0886142937619714 0.0
1.089268826577202 0.0
1.0899215397368867 0.0
1.0905763407715512 0.0
1.0912319290594745 0.0
1.09188699771252 0.0
1.092542853315951 0.0
1.0931981858359137 0.0
1.0938543049949825 0.0
1.0945112122103908 0.0
1.0951689089027785 0.0
1.0958260787307474 0.0
1.0964840377182428 0.0
1.0971427872876067 0.0
1.0978010063450385 0.0
1.0984600156595157 0.0
1.0991198166550655 0.0
1.099780410759139 0.0
1.1004404705158901 0.0
1.1011013230500328 0.0
1.1017616377111776 0.0
1.1024240784886035 0.0
1.1030859810544094 0.0
1.1037473420334432 0.0
1.1044108350230937 0.0
1.1050737860798052 0.0
1.10573753352147 0.0
1.106400735463065 0.0
1.1070647334358454 0.0
1.1077295288738689 0.0
1.1083951232146385 0.0
1.1090601681126249 0.0
1.109726011553009 0.0
1.1103926549749106 0.0
1.1110600998209108 0.0
1.1117269912514243 0.0
1.112394683739035 0.0
1.1130618191834096 0.0
1.1137297553090335 0.0
1.1143984935582123 0.0
1.1150680353767177 0.0
1.115737016126203 0.0
1.1164081677906068 0.0
1.1170773886325818 0.0
1.117748783287641 0.0
1.1184196128173276 0.0
1.1190912480423667 0.0
1.1197636904151433 0.0
1.1204355637740788 0.0
1.1211082438832802 0.0
1.1217817321966752 0.0
1.1224546475846768 0.0
1.1231283707713728 0.0
1.1238029032122157 0.0
1.1244782463661553 0.0
1.1251530124532074 0.0
1.1258285888407795 0.0
1.1265049769893365 0.0
1.1271807841084585 0.0
1.1278574025678343 0.0
1.1285348338294232 0.0
1.1292130793586994 0.0
1.1298907396581004 0.0
1.1305692137972334 0.0
1.1312485032430564 0.0
1.1319272034448635 0.0
1.1326067185171238 0.0
1.1332870499282608 0.0
1.1339667880575341 0.0
1.1346487548680533 0.0
1.1353301279530987 0.0
1.136010903694151 0.0
1.1366939142339667 0.0
1.1373763269777684 0.0
1.1380581382915085 0.0
1.1387421905314843 0.0
1.1394470119236944 0.0
1.140175531259825 0.0
1.1409049827673863 0.0
1.141633937997646 0.0
1.1423638253220998 0.0
1.1430946465296548 0.0
1.1438249676796761 0.0
1.1445562226280843 0.0
1.1452869737602727 0.0
1.146020099842943 0.0
1.1467527220171334 0.0
1.1474848365482224 0.0
1.1482178864755568 0.0
1.1489518735929654 0.0
1.1496867996988667 0.0
1.150421214255128 0.0
1.1511565676923168 0.0
1.151892861811993 0.0
1.152628640500323 0.0
1.15336535975582 0.0
1.154103021383169 0.0
1.1548416271916742 0.0
1.1555797136002877 0.0
1.1563172768027934 0.0
1.157057251265489 0.0
1.1577967023910387 0.0
1.158537099256535 0.0
1.1592769688905051 0.0
1.1600177841254171 0.0
1.1607595467752378 0.0
1.1615007782080593 0.0
1.1622444392518347 0.0
1.1629875689336129 0.0
1.1637301633864647 0.0
1.1644737067726887 0.0
1.1652182009123566 0.0
1.1659636476301984 0.0
1.1667085549996479 0.0
1.1674544147859611 0.0
1.1682012288169052 0.0
1.1689474994303404 0.0
1.1696947241188336 0.0
1.1704414013834583 0.0
1.1711905377940968 0.0
1.1719391266029577 0.0
1.172687163869319 0.0
1.1734376677078766 0.0
1.1741876198176162 0.0
1.1749385311395304 0.0
1.1756888866752786 0.0
1.1764402012284 0.0
1.1771924766386277 0.0
1.1779457147504029 0.0
1.1786983927975794 0.0
1.179452033344915 0.0
1.1802051097242094 0.0
1.180959148391677 0.0
1.1817141511929286 0.0
1.1824701199782974 0.0
1.1832255202536048 0.0
1.1839818862942806 0.0
1.1847392199535798 0.0
1.18549598083847 0.0
1.1862537091144432 0.0
1.1870124066376557 0.0
1.1877705270942365 0.0
1.18852961656165 0.0
1.1892896768989323 0.0
1.1900507099698787 0.0
1.1908111615316255 0.0
1.1915725855836015 0.0
1.1923334239000185 0.0
1.1930952344522994 0.0
1.1938580191051897 0.0
1.1946217797282082 0.0
1.1953849501075202 0.0
1.1961490961953851 0.0
1.1969142198641551 0.0
1.1976787488791185 0.0
1.198444255204228 0.0
1.1992107407146504 0.0
1.1999766271324814 0.0
1.2007434924556046 0.0
1.2015113385619778 0.0
1.2022801673343655 0.0
1.2030483924021769 0.0
1.2038175998484968 0.0
1.2045861992376912 0.0
1.2053557807066195 0.0
1.206126346138767 0.0
1.206897897422439 0.0
1.2076688359693903 0.0
1.2084407600614187 0.0
1.2092136715895705 0.0
1.2099859658208298 0.0
1.2107592471721778 0.0
1.211533517537379 0.0
1.212308778815046 0.0
1.2130834180435743 0.0
1.2138590478606708 0.0
1.2146340511715117 0.0
1.2154376034365262 0.0
1.2162681926972085 0.0
1.2170999179278168 0.0
1.2179311536628337 0.0
1.2187635255824076 0.0
1.2195954037684158 0.0
1.220430052821923 0.0
1.2212642083486873 0.0
1.2220978659800001 0.0
1.222932662529125 0.0
1.2237686003315897 0.0
1.2246056817293125 0.0
1.2254422611335514 0.0
1.2262799843239807 0.0
1.227117201202943 0.0
1.2279555620473694 0.0
1.2287950692035197 0.0
1.2296340657936913 0.0
1.2304742088666953 0.0
1.2313155007741299 0.0
1.2321562778298703 0.0
1.232998203882894 0.0
1.2338412812901236 0.0
1.234683839528539 0.0
1.2355275492756657 0.0
1.2363724128937357 0.0
1.2372167529942664 0.0
1.238062247111806 0.0
1.2389088976138825 0.0
1.2397550202178866 0.0
1.24060229934396 0.0
1.2414507373649109 0.0
1.2422986430752467 0.0
1.2431477078093656 0.0
1.243996235728835 0.0
1.2448476233259453 0.0
1.2456984742285906 0.0
1.2465487838438194 0.0
1.247400255088976 0.0
1.2482528903460866 0.0
1.2491066920036942 0.0
1.2499599479188503 0.0
1.2508143703369552 0.0
1.251668242424084 0.0
1.252523281104145 0.0
1.253379488769538 0.0
1.2542368678192102 0.0
1.2550936920080642 0.0
1.255951687665531 0.0
1.256809123816539 0.0
1.257667731507855 0.0
1.2585275131421858 0.0
1.2593867306322934 0.0
1.2602471221278173 0.0
1.2611086900365835 0.0
1.2619714367730073 0.0
1.2628336147212325 0.0
1.2636969715535382 0.0
1.2645597548651368 0.0
1.265423717104341 0.0
1.266288860689175 0.0
1.267153426014107 0.0
1.268019172718603 0.0
1.268886103225751 0.0
1.2697524506995734 0.0
1.2706217536844413 0.0
1.2714886995560373 0.0
1.2723586058015883 0.0
1.2732279242140225 0.0
1.2740966499412982 0.0
1.2749683457704233 0.0
1.2758394489189553 0.0
1.2767117432178487 0.0
1.277583439955634 0.0
1.2784563278383514 0.0
1.2793304093091604 0.0
1.2802038883063764 0.0
1.281078560876157 0.0
1.2819544294666254 0.0
1.2828296906357155 0.0
1.2837079561651554 0.0
1.2845838034118402 0.0
1.2854626599317183 0.0
1.2863409040297042 0.0
1.2872203490027532 0.0
1.2880991765520367 0.0
1.2889792049299473 0.0
1.2898604365993829 0.0
1.2907410457900532 0.0
1.2916228582152978 0.0
1.2925058763428903 0.0
1.2933901026473584 0.0
1.2942737013488812 0.0
1.2951566673928148 0.0
1.2960426822794493 0.0
1.296928064430202 0.0
1.297814657092686 0.0
1.2987006118934024 0.0
1.299589630504046 0.0
1.3004761552449273 0.0
1.301365748767085 0.0
1.3022881980254393 0.0
1.3032436402198346 0.0
1.3042004853909595 0.0
1.305156867325377 0.0
1.306114652936055 0.0
1.3070738453155133 0.0
1.3080344475653647 0.0
1.3089927021713645 0.0
1.3099542448924095 0.0
1.3109153154494717 0.0
1.3118777972539473 0.0
1.3128416934165588 0.0
1.3138051128963364 0.0
1.3147699474115062 0.0
1.3157343003541984 0.0
1.3167000689958372 0.0
1.317667256456145 0.0
1.3186339577537338 0.0
1.3196020785257732 0.0
1.3205697081844299 0.0
1.3215387579594156 0.0
1.3225092309793207 0.0
1.3234811303819325 0.0
1.324452534327445 0.0
1.3254234374854224 0.0
1.3263957651481606 0.0
1.3273695204530014 0.0
1.3283447065465068 0.0
1.3293193874244946 0.0
1.3302954997086398 0.0
1.331271101696128 0.0
1.3322481356929317 0.0
1.3332266048542658 0.0
1.3342045589058262 0.0
1.3351839487165842 0.0
1.3361647774506746 0.0
1.3371450862226597 0.0
1.3381268345040322 0.0
1.3391100254678385 0.0
1.340092691577706 0.0
1.3410748273388937 0.0
1.3420603802483557 0.0
1.3430454033716845 0.0
1.3440318734987906 0.0
1.345017808589525 0.0
1.3460051912376 0.0
1.3469920335702048 0.0
1.3479823179846173 0.0
1.3489700657129164 0.0
1.349961261911902 0.0
1.3509519130172474 0.0
1.3519440191425978 0.0
1.352935574823049 0.0
1.3539285860434898 0.0
1.3549230560112333 0.0
1.3559169704075857 0.0
1.356912344061734 0.0
1.357909180189746 0.0
1.3589054555784763 0.0
1.3599031939419441 0.0
1.360900366112184 0.0
1.3618990017424732 0.0
1.3628991040568614 0.0
1.363900676288875 0.0
1.3649016773199374 0.0
1.3659021013902561 0.0
1.3669060434505462 0.0
1.3679094090155215 0.0
1.368912192292947 0.0
1.369918506295742 0.0
1.370924238466271 0.0
1.3719293829796846 0.0
1.3729360024933333 0.0
1.3739441002563366 0.0
1.3749536795273642 0.0
1.3759626659442816 0.0
1.376971053627074 0.0
1.3779830041371455 0.0
1.3789943563313987 0.0
1.380007194152839 0.0
1.3810194279479988 0.0
1.3820331477779675 0.0
1.3830483569175633 0.0
1.384062956486809 0.0
1.3850790457624822 0.0
1.3860945196877488 0.0
1.387111483699618 0.0
1.3881299410802839 0.0
1.3891498951215873 0.0
1.3901692283708436 0.0
1.3911900586554675 0.0
1.3922102622896675 0.0
1.3932319633170838 0.0
1.3942551650368122 0.0
1.3952798707576477 0.0
1.3963039442851286 0.0
1.3973273795153185 0.0
1.398354461915468 0.0
1.3993809063532854 0.0
1.400406706690653 0.0
1.401434012033906 0.0
1.40249951988998 0.0
1.4036012392291157 0.0
1.4047025254898293 0.0
1.405805541278484 0.0
1.406908118539213 0.0
1.408012426666391 0.0
1.4091184697389874 0.0
1.410224069464388 0.0
1.4113314054676007 0.0
1.4124404818419196 0.0
1.4135491100056694 0.0
1.4146572837394922 0.0
1.415769395951115 0.0
1.4168810550430149 0.0
1.4179922547575414 0.0
1.419105198773659 0.0
1.42021989120176 0.0
1.421334119258682 0.0
1.4224500970150025 0.0
1.4235678285953532 0.0
1.4246850907652664 0.0
1.4258041080397652 0.0
1.4269226501836996 0.0
1.4280429486962778 0.0
1.4291627663225996 0.0
1.4302865864793792 0.0
1.4314076785647312 0.0
1.4325327814760902 0.0
1.433657398951133 0.0
1.4347815245335807 0.0
1.4359096769455366 0.0
1.4370350725417738 0.0
1.438164503293576 0.0
1.4392934374989772 0.0
1.440424145484329 0.0
1.4415543510016973 0.0
1.4426863315067537 0.0
1.443817803585695 0.0
1.4449510518427082 0.0
1.4460860804634292 0.0
1.4472205952525936 0.0
1.4483568915877112 0.0
1.449494973668462 0.0
1.450632536463587 0.0
1.4517718861782989 0.0
1.452910710523285 0.0
1.454051322944006 0.0
1.4551937276549742 0.0
1.4563356014468234 0.0
1.4574792686764415 0.0
1.4586223988201825 0.0
1.459767323531113 0.0
1.4609140470384119 0.0
1.462060227813866 0.0
1.4632082085061424 0.0
1.4643579933583508 0.0
1.4655072297822729 0.0
1.4666559109366868 0.0
1.4678087584477597 0.0
1.4689610517820886 0.0
1.4701127840566368 0.0
1.4712686991740302 0.0
1.4724240543149336 0.0
1.4735788425542444 0.0
1.4747354435628537 0.0
1.4758938616126016 0.0
1.4770517068658966 0.0
1.4782113702149267 0.0
1.479372855945328 0.0
1.4805337629320519 0.0
1.4816964933447505 0.0
1.4828586384983011 0.0
1.484022608103084 0.0
1.4851884064587821 0.0
1.4863536135062199 0.0
1.4875206503194784 0.0
1.4886895212119626 0.0
1.4898577946935323 0.0
1.4910279032587082 0.0
1.492197407761271 0.0
1.4933687483319895 0.0
1.4945419292980744 0.0
1.4957144999949366 0.0
1.4968889120608222 0.0
1.498062707116614 0.0
1.4992408110817776 0.0
1.5004158285366178 0.0
1.501595163596107 0.0
1.5027738758075084 0.0
1.503954439988043 0.0
1.5051343744801955 0.0
1.5063161618723013 0.0
1.5074973126948583 0.0
1.508680317327546 0.0
1.5098651801381096 0.0
1.5110519055080274 0.0
1.5122379882855232 0.0
1.5134234210467212 0.0
1.514613231199061 0.0
1.5158023922214634 0.0
1.5169908966449783 0.0
1.5181812662867855 0.0
1.519426706312885 0.0
1.520722407729406 0.0
1.5220203208683079 0.0
1.5233204513974417 0.0
1.5246202541921712 0.0
1.525919721883272 0.0
1.527223966117488 0.0
1.5285253140038226 0.0
1.5298314498097336 0.0
1.5311372470640772 0.0
1.532442698311469 0.0
1.5337503775200834 0.0
1.5350602903983501 0.0
1.5363698523947784 0.0
1.537681650677183 0.0
1.5389930918462589 0.0
1.5403067719001156 0.0
1.541622696576968 0.0
1.5429382591595313 0.0
1.5442534520318776 0.0
1.5455708889447148 0.0
1.5468905756462699 0.0
1.548209887547129 0.0
1.5495314517982135 0.0
1.5508552741723225 0.0
1.5521787166015968 0.0
1.5535017713440158 0.0
1.5548270835161808 0.0
1.5561546589005513 0.0
1.5574845032993525 0.0
1.5588112895185096 0.0
1.560143009236413 0.0
1.5614743307006496 0.0
1.5628079262264103 0.0
1.5641411168761272 0.0
1.5654765840882097 0.0
1.566811639754258 0.0
1.5681489744642407 0.0
1.5694858909103535 0.0
1.5708250888625026 0.0
1.572166574165909 0.0
1.5735076356660498 0.0
1.574850986976144 0.0
1.576196633965844 0.0
1.577541851555293 0.0
1.578886631651844 0.0
1.5802337064278367 0.0
1.5815830817616119 0.0
1.5829320138877039 0.0
1.5842832489862775 0.0
1.5856367929600175 0.0
1.58698988795219 0.0
1.5883425257370556 0.0
1.5896974712741854 0.0
1.5910547304745488 0.0
1.5924143092693204 0.0
1.5937734261524623 0.0
1.59513207280303 0.0
1.5964930378454447 0.0
1.5978563272189226 0.0
1.59921914034417 0.0
1.6005842801429655 0.0
1.601951752578747 0.0
1.6033187426889415 0.0
1.6046852420161952 0.0
1.6060569032293521 0.0
1.6074252405596559 0.0
1.6087987517383793 0.0
1.6101717670845792 0.0
1.6115442780432903 0.0
1.6129191308558088 0.0
1.6142963315209529 0.0
1.6156758860580462 0.0
1.617052061538065 0.0
1.6184334577455401 0.0
1.6198143368456026 0.0
1.6211975743440432 0.0
1.6225802871551291 0.0
1.6239653605998448 0.0
1.625349901724426 0.0
1.6267397096485328 0.0
1.6281260785647298 0.0
1.6295148125282355 0.0
1.630905917596121 0.0
1.632299399846159 0.0
1.633692336536861 0.0
1.635084718772332 0.0
1.6364824153057222 0.0
1.6378766156951297 0.0
1.6392761425714792 0.0
1.6406751092879197 0.0
1.642073506846422 0.0
1.6434772542511653 0.0
1.644877465556892 0.0
1.6462830389516647 0.0
1.647688037332278 0.0
1.6490924515975132 0.0
1.6505022514347825 0.0
1.6519084747453798 0.0
1.6533200959241818 0.0
1.6547311269773146 0.0
1.6561415586993102 0.0
1.6576237451880513 0.0
1.6591720236529595 0.0
1.6607231971142047 0.0
1.6622772736990519 0.0
1.6638312236638748 0.0
1.6653850381334785 0.0
1.66694175746047 0.0
1.6685013897984196 0.0
1.6700608826386834 0.0
1.6716232934185868 0.0
1.673185558178791 0.0
1.6747476678960143 0.0
1.6763157808053062 0.0
1.6778806541465479 0.0
1.6794515470954834 0.0
1.6810191822622635 0.0
1.6825928534780596 0.0
1.684166361198485 0.0
1.6857396962319962 0.0
1.6873159736087704 0.0
1.6888920714852054 0.0
1.6904711165358186 0.0
1.6920531170348077 0.0
1.693634933577141 0.0
1.695216556818531 0.0
1.6968011368604694 0.0
1.6983886820021974 0.0
1.6999760292491422 0.0
1.7015663464033246 0.0
1.7031564586052692 0.0
1.7047463563557834 0.0
1.706342420331759 0.0
1.707938274627428 0.0
1.7095339096724793 0.0
1.7111325289378594 0.0
1.7127309217109417 0.0
1.7143323034380349 0.0
1.7159334513689832 0.0
1.7175375929684806 0.0
1.7191447366402832 0.0
1.7207516415067081 0.0
1.7223615531694922 0.0
1.7239712185924616 0.0
1.7255838955161507 0.0
1.7271963187021107 0.0
1.7288084782613682 0.0
1.7304269361447187 0.0
1.7320451350654698 0.0
1.733663065060689 0.0
1.7352840205486442 0.0
1.736904699420404 0.0
1.738528408407576 0.0
1.740155156016031 0.0
1.7417816215629294 0.0
1.7434111303615034 0.0
1.7450403492713864 0.0
1.7466726160418982 0.0
1.7483045850306005 0.0
1.7499396064671469 0.0
1.7515743221623874 0.0
1.7532120948706447 0.0
1.7548495538113271 0.0
1.7564934599930127 0.0
1.7581336649545447 0.0
1.7597769360098467 0.0
1.7614232817642994 0.0
1.76306929975954 0.0
1.7647183969799722 0.0
1.7663671582052203 0.0
1.7680190031584424 0.0
1.769670503811959 0.0
1.7713250926726631 0.0
1.7729827784108045 0.0
1.7746401137129448 0.0
